Date,Open,High,Low,Close,Adj Close,Volume
2010-02-11,5150.080078,5200.000000,4883.839844,4926.720215,4865.611328,800
2010-02-12,5073.279785,5077.120117,4860.799805,4885.759766,4825.159180,800
2010-02-16,4779.520020,4859.520020,4697.600098,4712.319824,4653.870605,700
2010-02-17,4649.600098,4719.359863,4626.560059,4640.000000,4582.447754,700
2010-02-18,4634.240234,4656.000000,4515.200195,4528.640137,4472.469238,600
2010-02-19,4569.600098,4606.720215,4480.000000,4540.799805,4484.477051,700
2010-02-22,4491.520020,4619.520020,4488.319824,4568.959961,4512.288574,400
2010-02-23,4578.560059,4802.560059,4577.919922,4752.640137,4693.690918,800
2010-02-24,4670.720215,4691.839844,4547.839844,4604.160156,4547.052246,1000
2010-02-25,4749.439941,4838.399902,4572.160156,4572.160156,4515.448730,800
2010-02-26,4608.000000,4652.160156,4531.839844,4547.200195,4490.798828,700
2010-03-01,4494.080078,4497.279785,4332.799805,4346.879883,4292.963379,800
2010-03-02,4307.200195,4339.839844,4235.520020,4313.600098,4260.095703,300
2010-03-03,4298.240234,4346.240234,4240.000000,4313.600098,4260.095703,400
2010-03-04,4289.919922,4349.439941,4244.479980,4259.839844,4207.002930,700
2010-03-05,4153.600098,4181.759766,4049.919922,4071.040039,4020.544678,900
2010-03-08,4044.159912,4051.840088,4012.800049,4037.760010,3987.677246,400
2010-03-09,4072.959961,4072.959961,3904.000000,3968.000000,3918.782715,1200
2010-03-10,3932.800049,3939.840088,3847.040039,3872.639893,3824.605225,800
2010-03-11,3896.320068,3916.800049,3832.320068,3834.879883,3787.313965,1000
2010-03-12,3786.239990,3864.959961,3786.239990,3829.120117,3781.625488,800
2010-03-15,3855.360107,3928.959961,3825.919922,3852.159912,3804.379639,800
2010-03-16,3818.239990,3849.600098,3764.479980,3777.919922,3731.060303,700
2010-03-17,3765.120117,3776.000000,3697.280029,3760.000000,3713.362549,1100
2010-03-18,3738.239990,3763.199951,3699.840088,3715.199951,3669.118408,900
2010-03-19,3782.399902,3815.040039,3672.320068,3782.399902,3735.484619,1300
2010-03-22,3817.600098,3833.600098,3629.439941,3676.159912,3630.562500,2200
2010-03-23,3656.959961,3701.120117,3590.399902,3603.199951,3558.507813,1600
2010-03-24,3621.120117,3672.959961,3616.639893,3641.600098,3596.431152,1900
2010-03-25,3563.520020,3676.159912,3520.000000,3671.679932,3626.137939,2000
2010-03-26,3623.040039,3710.080078,3579.520020,3649.280029,3604.016113,1400
2010-03-29,3599.360107,3628.159912,3569.919922,3601.919922,3557.243408,1100
2010-03-30,3570.560059,3628.800049,3536.000000,3566.719971,3522.479980,800
2010-03-31,3605.120117,3633.280029,3555.199951,3605.760010,3561.035889,1600
2010-04-01,3572.479980,3694.719971,3502.080078,3613.439941,3568.620605,1300
2010-04-05,3596.159912,3617.280029,3491.199951,3513.600098,3470.019043,1700
2010-04-06,3540.479980,3555.199951,3454.080078,3485.439941,3442.208252,1400
2010-04-07,3510.399902,3562.879883,3462.399902,3503.360107,3459.906006,1700
2010-04-08,3539.840088,3588.479980,3471.360107,3491.199951,3447.896729,1000
2010-04-09,3478.399902,3505.280029,3419.520020,3425.280029,3382.794434,1100
2010-04-12,3415.679932,3434.239990,3388.159912,3414.399902,3372.049072,1200
2010-04-13,3425.919922,3444.479980,3356.159912,3360.639893,3318.956299,2100
2010-04-14,3308.800049,3321.600098,3241.600098,3243.520020,3203.289063,2200
2010-04-15,3243.520020,3243.520020,3191.679932,3203.840088,3164.101074,1900
2010-04-16,3233.919922,3372.800049,3200.639893,3304.959961,3263.967041,4000
2010-04-19,3349.760010,3437.439941,3292.159912,3319.040039,3277.872314,3800
2010-04-20,3264.000000,3330.560059,3245.439941,3274.239990,3233.627686,2100
2010-04-21,3203.199951,3265.919922,3182.080078,3208.959961,3169.157471,2400
